id;name;host_id;host_name;neighbourhood_group;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365
28864071;East Boston - Private apt & easy subway access;6953578;Ross;0;East Boston;42.37774423;-71.0366955;Entire home/apt;103;2;4;2018-10-29;2.55;3;81
28864142;Amazing Time;100816655;Liora;0;Brighton;42.344414;-71.14957429;Private room;75;2;2;2018-11-11;2;3;128
28866017;WELCOME TO THE JUNGLE;198551975;John;0;Brighton;42.35017203;-71.14779173;Private room;150;1;1;2018-09-29;0.6;1;331
28867304;Alaska Street R42;216849347;Jeana;0;Roxbury;42.32013666;-71.07813098;Private room;80;2;4;2018-10-26;2.79;4;89
28868366;Walk to Airport, 5 min to Downtown;217617282;Beaux;0;East Boston;42.3750685;-71.03273054;Entire home/apt;175;1;15;2018-11-11;8.82;4;170
28874947;5 min to Downtown, walk to Airport;217617282;Beaux;0;East Boston;42.37388791;-71.03484481;Entire home/apt;160;1;16;2018-11-12;9.6;4;89
28875502;Seaport Luxe Condos 2BD/1BA 2;8534462;Nadia;0;South Boston Waterfront;42.35194769;-71.04329793;Entire home/apt;350;2;0;0;0;56;189
28880562;1 BR w/ washer &dryer, next to Seaport, be blueground (7);107434423;Blueground;0;South Boston Waterfront;42.35242578;-71.04334452;Entire home/apt;168;30;0;0;0;27;285
28887381;JP Boylston @ Stony Brook (Master Bedroom);12521814;Nav;0;Jamaica Plain;42.31565564;-71.10331218;Private room;87;2;0;0;0;21;220
28888004;Comfy Room-Close to Downtown Boston & airport;29684380;Totana;0;East Boston;42.38260581;-71.02043339;Private room;44;1;5;2018-11-12;5;3;129
28888588;?Classic Boston? 2BR/1BA ? Close to T;180883784;Mariana;0;Allston;42.35047248;-71.139496;Entire home/apt;160;1;6;2018-11-11;4.39;3;322
28890444;Cozy Boston studio in Allston/Brookline;84852710;Daniel;0;Brighton;42.34630526;-71.13826857;Entire home/apt;150;3;9;2018-10-28;6;1;17
28894493;Beautiful Brownstone Living in the heart of Boston;200717848;Melissa;0;Roxbury;42.32536988;-71.08075064;Entire home/apt;95;2;10;2018-11-11;7.69;1;49
28897210;Amazing Loft Apartment in Boston;13808365;Luis;0;Roxbury;42.32500768;-71.07346041;Entire home/apt;100;2;7;2018-11-12;7;1;216
28911895;NEW! Lovely 1BR in Boston's South End;60282521;Carrie;0;South End;42.34045933;-71.08143627;Entire home/apt;200;30;5;2018-10-30;3.33;1;28
28915006;Special and Breathtaking East Boston studio;92025425;Rohn;0;East Boston;42.38886053;-71.00431982;Private room;100;1;3;2018-11-04;3;1;90
28917735;North End Apartment;26014008;Hannah;0;North End;42.36438746;-71.05181848;Entire home/apt;120;1;2;2018-11-04;1.22;1;26
28925755;Orange Bedroom in Greenish Gothic Revival;85960108;Dan;0;Hyde Park;42.24728099;-71.12031948;Private room;65;2;3;2018-11-11;2.25;5;23
28932949;Charming South End Home;129022241;Samantha;0;South End;42.34413621;-71.06972454;Entire home/apt;175;1;3;2018-10-28;2.2;1;42
28932963;10 minutes of Downtown, Airport and S. Station;400367;Chantha;0;East Boston;42.37501852;-71.03558614;Shared room;59;1;2;2018-10-22;1.71;1;88
28936851;The Cloud Room at Adams Village;218118364;Fabs And Christy;0;Dorchester;42.28448944;-71.05601695;Private room;49;1;13;2018-11-12;8.86;1;50
28938230;Large light bedroom right on Oak Square;174721407;Heyran;0;Brighton;42.35210706;-71.16539504;Private room;44;1;7;2018-11-16;7;2;88
28938311;Brownstone Apartment in Back Bay LIC10;4140161;Corporate;0;Back Bay;42.34903201;-71.09056778;Entire home/apt;499;2;0;0;0;13;6
28938761;Furnished One Bedroom Apartment in Back Bay LIC10;4140161;Corporate;0;Back Bay;42.35023514;-71.09006334;Entire home/apt;499;2;0;0;0;13;6
28941685;Room F: Old Home in Dorchester;90687632;Crystal-Grace;0;Dorchester;42.28424769;-71.08438285;Private room;35;7;0;0;0;5;35
28941687;Twin Bed Back Bedroom in Greenish Gothic;85960108;Dan;0;Hyde Park;42.24731894;-71.11947029;Private room;50;2;4;2018-11-12;2.67;5;23
28943783;Snuggly, Fuzzy, Clean Room in Dorchester;19506725;Angela;0;Dorchester;42.28856693;-71.09172935;Private room;54;1;0;0;0;1;79
28954103;Nice & quiet space near Downtown/Mass General;218247247;Danniel;0;West End;42.36299868;-71.06811781;Private room;49;2;3;2018-10-27;2.81;1;14
28958230;Cozy & Spacious Bedroom in beautiful house in JP;218275910;Michael;0;Jamaica Plain;42.30208403;-71.1311252;Private room;68;2;7;2018-11-05;6.18;1;246
28964046;Private Room in Modern unit plus a beautiful area!;209771625;Mike;0;Brighton;42.34876412;-71.16362754;Private room;43;1;2;2018-10-12;1.36;8;172
28964603;Family’s Home;41542719;Ivan;0;East Boston;42.37263013;-71.03658956;Entire home/apt;119;1;13;2018-11-16;9.29;5;253
28965215;Bedroom 1;41542719;Ivan;0;East Boston;42.37261371;-71.03771621;Private room;59;1;4;2018-11-11;2.73;5;257
28965363;Bedroom 2;41542719;Ivan;0;East Boston;42.37202835;-71.03791574;Private room;53;1;5;2018-10-24;3.41;5;253
28965672;Alaska Street R51;216849347;Jeana;0;Roxbury;42.32017674;-71.07951408;Private room;65;2;2;2018-10-23;1.82;4;89
28967211;Guest Bedroom in Luxury Waterfront Apartments;38617869;Arashi;0;Dorchester;42.32050201;-71.05108879;Private room;45;1;1;2018-10-29;1;1;11
28979819;Shared Space by the Franklin Park 1.1;78962454;Micah;0;Roxbury;42.3136327;-71.09370195;Shared room;20;1;7;2018-10-27;4.88;41;44
28980698;Spacious 1 Bed Apartment in the Heart of Back Bay;4140161;Corporate;0;Back Bay;42.35016978;-71.08886362;Entire home/apt;399;5;0;0;0;13;2
28981396;Heart of Back Bay One Bedroom Suites;4140161;Corporate;0;Back Bay;42.35128005;-71.08944148;Entire home/apt;399;5;0;0;0;13;2
28984581;#9 Spacious and gorgeous 1 Bedroom Across From Pru;76545076;Taylor;0;Back Bay;42.34560199;-71.08085385;Entire home/apt;173;1;7;2018-11-03;5.12;31;156
28984803;FENWAY STUDIO! Close to all schools and hospitals;76545076;Taylor;0;Fenway;42.34542459;-71.10430565;Entire home/apt;100;1;4;2018-10-24;2.86;31;183
28992318;5- Comfortable Cennet Room / 5 mins to Bus Stop;218525774;Turana;0;Brighton;42.34927931;-71.17316514;Private room;89;1;10;2018-11-11;6.98;6;44
29001707;Shared Space by the Franklin Park 1.2;78962454;Micah;0;Roxbury;42.31561276;-71.09229578;Shared room;20;1;8;2018-11-06;5.45;41;46
29002249;Shared Space by the Franklin Park 2.1;78962454;Micah;0;Roxbury;42.31531302;-71.09229963;Shared room;20;1;8;2018-11-01;5.58;41;45
29002914;Shared Space by the Franklin Park 2.2;78962454;Micah;0;Roxbury;42.31554667;-71.09197591;Shared room;20;1;5;2018-10-30;5;41;40
29003230;Shared Space by the Franklin Park 4.1;78962454;Micah;0;Roxbury;42.31544003;-71.09160368;Shared room;25;1;5;2018-11-09;3.49;41;45
29003469;Shared Space by the Franklin Park 4.2;78962454;Micah;0;Roxbury;42.31447791;-71.09294654;Shared room;25;1;2;2018-10-27;1.5;41;40
29003641;Shared Space by the Franklin Park 6.1;78962454;Micah;0;Roxbury;42.3141007;-71.09303552;Shared room;25;1;0;0;0;41;45
29003753;East Boston's Sweet Retreat #1;218602166;Rachael & Robert;0;East Boston;42.37269812;-71.03580265;Private room;65;1;1;2018-10-28;1;2;84
29003823;Shared Space by the Franklin Park 6.2;78962454;Micah;0;Roxbury;42.31501461;-71.09178561;Shared room;25;1;2;2018-10-28;1.76;41;0
29004550;Beautiful comfy place With free parking;218605582;Manuel;0;Roslindale;42.27408494;-71.12106746;Entire home/apt;195;1;0;0;0;1;174
29005578;Cozy Loft in a Quiet Neighborhood 9.1;78962454;Micah;0;Roxbury;42.31854612;-71.07339964;Private room;28;1;4;2018-10-22;3.08;41;4
29007744;East Boston's Sweet Retreat #2;218602166;Rachael & Robert;0;East Boston;42.37213126;-71.03615715;Private room;65;1;3;2018-11-02;3;2;84
29009284;Prime Pad with Private Room in Boston;82279626;Chloe;0;South Boston;42.33728899;-71.04459176;Private room;100;1;0;0;0;3;348
29009521;Prime Time Pad in Beantown;82279626;Chloe;0;South Boston;42.335966;-71.04587112;Entire home/apt;175;1;2;2018-10-20;2;3;348
29010062;1 Bedroom in 4B2B apartment for short stay;73102139;Jason;0;Allston;42.36219854;-71.13172481;Private room;36;2;3;2018-11-04;3;1;0
29011576;Loft Style Apartment in the Heart of Fenway;52364711;Niki;0;Fenway;42.34778425;-71.09929346;Private room;170;1;4;2018-11-01;2.79;1;0
29011930;Two Bedroom Apt On Beacon Hill Plus No Stairs!;1118374;Matthew;0;Beacon Hill;42.3601546;-71.06583136;Entire home/apt;297;1;4;2018-10-24;3.08;42;319
29014832;Bohemian bedroom in spacious Brighton apartment;49196696;Libby;0;Brighton;42.35008804;-71.15324588;Private room;70;1;0;0;0;1;74
29025286;Quiet and Cozy 1 BR in Jamaica Plain;67735340;Ramiro;0;Jamaica Plain;42.31843455;-71.10690718;Entire home/apt;95;5;2;2018-10-08;1.36;1;7
29027894;(211-B3)Fenway Park!! 2 Bedroom 3 Beds!;21184200;Paige;0;Longwood Medical Area;42.34081443;-71.10175289;Entire home/apt;135;1;2;2018-10-28;2;42;253
29029942;Brighton1;84799963;Murat;0;Brighton;42.35722519;-71.16354856;Entire home/apt;149;4;1;2018-10-15;0.88;2;365
29030194;New Heart of The North End Studio Apt.;51673899;Heath Mangement Co. Inc.;0;North End;42.36652494;-71.05350529;Entire home/apt;229;2;0;0;0;10;362
29030261;Private room;84799963;Murat;0;Brighton;42.35729447;-71.16520787;Private room;99;5;1;2018-10-10;0.77;2;365
29030959;Sweetheart of The North End 2 Bedroom Suite;51673899;Heath Mangement Co. Inc.;0;North End;42.36487175;-71.05210749;Entire home/apt;629;2;0;0;0;10;365
29030965;Bright, modern and green JP hideaway;5264328;Benjamin;0;Jamaica Plain;42.30806925;-71.11727607;Private room;125;1;3;2018-10-28;3;1;0
29035646;Cozy Bed near Boston University!;45786960;Amber Irene;0;Brighton;42.34892289;-71.14194987;Private room;31;1;4;2018-10-21;3;1;191
29035657;Traveler Friendly Home away from Home;28975718;Thomas;0;Jamaica Plain;42.30357388;-71.10663934;Entire home/apt;190;2;3;2018-10-28;2.2;2;348
29035765;Cool, Modern studio in luxury apartment building;68856967;Oluwaseyi;0;South End;42.34437119;-71.06191501;Entire home/apt;250;1;1;2018-10-28;1;1;49
29037205;2 Bedrooms with Free Parking near BU & BC;25244802;Timothy;0;Allston;42.34797706;-71.13597705;Entire home/apt;200;2;7;2018-11-11;5.12;1;113
29038749;A cute spot in Back Bay;43119291;Andrea;0;Back Bay;42.35404227;-71.07705593;Private room;155;1;1;2018-10-22;1;1;0
29046191;4- Cennet Room / 5 mins to Bus Stop;218525774;Turana;0;Brighton;42.34865913;-71.17347301;Private room;77;1;2;2018-10-13;1.5;6;0
29049958;Luxury Private Bed/Bath in the center of Boston;218919751;Mia;0;Downtown;42.36454478;-71.05994148;Private room;95;1;3;2018-11-16;2.81;1;90
29053226;Sleek 2BR in South End by Sonder;12243051;Sonder;0;South End;42.33664187;-71.06753086;Entire home/apt;225;2;1;2018-10-21;1;323;197
29057092;Stunning apartment with Harvard stadium view.;218966168;Nat;0;Allston;42.36444338;-71.12916526;Private room;190;1;0;0;0;1;0
29057136;Beautiful and Expansive Home, Off Street Parking;2181565;Abby;0;Mattapan;42.26503417;-71.09233219;Entire home/apt;249;1;3;2018-11-02;3;1;82
29058232;3 bedroom apartment;218765688;Taslim;0;Dorchester;42.31550908;-71.06775449;Entire home/apt;200;1;16;2018-11-12;12.63;1;82
29059620;Beautifully furnished cozy room, Green Line  & Bus;218983294;Ece;0;Allston;42.35123508;-71.12494952;Private room;80;1;11;2018-11-08;8.05;2;337
29060136;? Charles River View ? 2BR/1BA next to Fenway!!!;180883784;Mariana;0;Fenway;42.3503762;-71.09572415;Entire home/apt;260;1;10;2018-11-11;8.57;3;316
29062086;Newly renovated private room, Green line T & Bus;218983294;Ece;0;Allston;42.35146216;-71.12557482;Private room;68;1;14;2018-11-12;10.24;2;337
29062784;One Bedroom Apt. in the Best Location of Fenway;147913585;Onder;0;Fenway;42.34214799;-71.09806947;Entire home/apt;239;1;9;2018-11-09;8.44;2;143
29064530;1- Turkuaz Room / 5 mins to Bus Stop;218525774;Turana;0;Brighton;42.35089141;-71.17299818;Private room;89;1;4;2018-10-28;3.24;6;0
29070339;Close to BC and BU, subway nearby!;219049252;Jinghan;0;Brighton;42.34703115;-71.13983212;Entire home/apt;100;1;12;2018-11-01;8.78;1;36
29072229;Ideally located North End 2brm with style;66533138;Val;0;North End;42.36432466;-71.05131607;Entire home/apt;225;1;10;2018-11-04;7.14;6;269
29073222;2- Maple Room / 5 mins to Bus Stop;218525774;Turana;0;Brighton;42.34927604;-71.17310219;Private room;79;1;9;2018-11-11;7.11;6;56
29075843;Private room;96227558;Marie;0;Dorchester;42.28487944;-71.06369593;Private room;35;2;0;0;0;1;0
29082416;Brighton;16016039;Amaro;0;Brighton;42.36159816;-71.14321338;Private room;120;1;9;2018-11-15;9;1;76
29082684;Chic Downtown Apt ALL Brand New Two Bedrooms!;1118374;Matthew;0;Back Bay;42.34702637;-71.08700774;Entire home/apt;277;1;3;2018-10-30;2.31;42;348
29083284;Chic Downtown Three Bedroom Apt - Totally New!;1118374;Matthew;0;Back Bay;42.34526898;-71.08523018;Entire home/apt;298;1;4;2018-10-28;3.24;42;316
29092786;3rdfloor, great view, peace and quite, 420friendly;213833314;Josh;0;East Boston;42.38036803;-71.03377908;Private room;56;1;7;2018-10-29;7;1;125
29118971;Short term 1 bed + office in desirable Charlestown;105361113;Jillian;0;Charlestown;42.37840939;-71.06641319;Entire home/apt;87;90;0;0;0;1;90
29124829;Brand New Room Close to Downtown & Convention;219480744;Lena;0;Dorchester;42.32635747;-71.06044777;Private room;229;1;3;2018-11-04;3;1;87
29125067;Oceanside Private Bed & Bath near downtown Boston;67128235;Jay;0;Dorchester;42.31775311;-71.03891343;Private room;69;2;1;2018-10-31;1;1;25
29126483;Two Bedroom Basement Apt with Lots of Extra Space!;1118374;Matthew;0;North End;42.36431815;-71.05793789;Entire home/apt;227;1;1;2018-11-03;1;42;325
29128565;2 Bedroom Garden Level Apt in Fenway Longwood Area;219507436;Hayley;0;Mission Hill;42.33151853;-71.1078589;Entire home/apt;149;1;0;0;0;1;190
29131076;Must see views, private deck & large sunny master;56834498;Kayla;0;South Boston;42.33819494;-71.03770312;Entire home/apt;230;3;0;0;0;2;18
29134265;Quiet Home Near BU / BC;18209579;Lucy;0;Brighton;42.34123076;-71.15206616;Entire home/apt;278;2;3;2018-11-11;3;1;352
29134558;Spacious room- Minutes to downtown & airport #1;29684380;Totana;0;East Boston;42.38215901;-71.01998751;Private room;51;1;18;2018-11-10;15;3;144
29146394;Studio next to Boston's Public Market, North End by blueground(13);107434423;Blueground;0;Downtown;42.36610473;-71.05884924;Entire home/apt;153;30;0;0;0;27;320
29147964;Two Rooms in Quiet, Clean Home;2810446;Danielle;0;Jamaica Plain;42.29917282;-71.11221546;Private room;180;5;0;0;0;4;0
29153011;Modern one bedroom in Brighton;54064917;Edward;0;Brighton;42.33934437;-71.15488315;Entire home/apt;149;3;1;2018-10-16;0.91;1;88
29156447;Seaport area beauty private bedroom/bathroom;23667160;Melinda;0;South Boston Waterfront;42.3467732;-71.03897412;Private room;130;1;8;2018-11-09;6.86;1;60
29156654;Massive Private Room close to Green Line & More!;209771625;Mike;0;Brighton;42.35284833;-71.14603234;Private room;44;2;1;2018-10-25;1;8;148
29158192;Minimalists Dream no2;98987494;Jennifer;0;Allston;42.35210234;-71.1417198;Private room;50;1;3;2018-10-26;2.5;2;21
29158805;Minimalists Dream no1;98987494;Jennifer;0;Brighton;42.35247126;-71.1435933;Private room;50;1;8;2018-11-05;6.49;2;28
29161033;Spacious room-minutes to downtown & airport #2;29684380;Totana;0;East Boston;42.38220004;-71.01997895;Private room;51;1;10;2018-11-13;8.82;3;172
29182155;Simple 2BR in Financial District by Sonder;12243051;Sonder;0;Downtown;42.35843619;-71.05522164;Entire home/apt;374;2;0;0;0;323;194
29182847;Classic 2BR in Financial District by Sonder;12243051;Sonder;0;Downtown;42.35729588;-71.05522836;Entire home/apt;374;2;0;0;0;323;188
29183074;Sophisticated 1BR in Financial District by Sonder;12243051;Sonder;0;Downtown;42.35858255;-71.05475697;Entire home/apt;190;2;0;0;0;323;174
29183079;Contemporary 2BR in Financial District by Sonder;12243051;Sonder;0;Downtown;42.35876639;-71.05443161;Entire home/apt;374;2;0;0;0;323;181
29184396;Large bedroom 5 min walk from St.Elizabeth’s MC;174721407;Heyran;0;Brighton;42.35103611;-71.16545527;Private room;46;1;9;2018-11-12;7.5;2;179
29184779;Renovated,Chic 1 bed,sleeps 4,steps to transit;96961013;Deb;0;Brighton;42.3376176;-71.15160977;Entire home/apt;125;2;1;2018-11-12;1;3;324
29186224;Walk to redline, minuets to downtown, MGH, seaport;37274789;Tim;0;Dorchester;42.29302695;-71.06240012;Entire home/apt;145;1;0;0;0;1;158
29189050;Fort Hill Spacious 2 Bedroom Apartment;215759456;Ruth;0;Roxbury;42.32294401;-71.09179199;Entire home/apt;170;2;2;2018-11-04;2;2;176
29189657;Private room w bath in center of Back Bay;219966607;Kimble;0;Back Bay;42.35230939;-71.08157525;Private room;140;1;1;2018-11-07;1;1;0
29192379;In the center of great Boston;219986558;Tomy;0;South End;42.34596929;-71.06554858;Shared room;100;1;1;2018-10-31;1;1;5
29208437;North End New Appliances Nice Apartment Queen Bed;1118374;Matthew;0;North End;42.36442701;-71.0556149;Entire home/apt;237;1;4;2018-11-02;3.64;42;356
29209847;Cozy-apartment in Brighton MA;162275854;Dana;0;Brighton;42.34723707;-71.14128;Entire home/apt;80;1;9;2018-11-10;9;1;89
29213280;6- LILY Room / 5 mins to Bus Stop;218525774;Turana;0;Brighton;42.35031759;-71.17322192;Private room;99;1;7;2018-11-11;5.83;6;59
29215155;2 Bedroom Back Bay Apartments near Fenway Park;4140161;Corporate;0;Back Bay;42.34915629;-71.08977849;Entire home/apt;499;2;0;0;0;13;283
29216008;Back Bay 2 Bedroom Apartments near Fenway Park;4140161;Corporate;0;Back Bay;42.3504743;-71.08442128;Entire home/apt;499;2;2;2018-10-22;2;13;283
29216550;ROOM B;220130358;Keith;0;West Roxbury;42.27244116;-71.14907121;Private room;39;1;4;2018-11-02;3.33;4;172
29217663;ROOM A;220130358;Keith;0;West Roxbury;42.27144009;-71.15038889;Private room;39;1;4;2018-11-04;3.43;4;165
29217949;ROOM C;220130358;Keith;0;West Roxbury;42.27301387;-71.15049586;Private room;39;1;1;2018-10-21;1;4;175
29218070;ROOM D;220130358;Keith;0;West Roxbury;42.2732356;-71.14947277;Private room;49;1;3;2018-10-22;2.57;4;158
29220822;Lovely cozy private bedroom at downtown Boston;71715762;Yiyan;0;West End;42.36584995;-71.0673695;Private room;99;1;3;2018-11-09;3;2;11
29228792;Private room, bath, and parking in JP/Roslindale;64848960;Grace;0;Jamaica Plain;42.28834312;-71.11735302;Private room;80;1;4;2018-11-08;4;1;36
29237161;Quality Sunny  1600 sq ft house 20 min to Boston;160750677;Phyllis;0;Jamaica Plain;42.30487198;-71.12548511;Entire home/apt;180;7;0;0;0;2;82
29237679;3- Sunny Room / 5 mins to Bus Stop;218525774;Turana;0;Brighton;42.34936973;-71.17350647;Private room;69;1;5;2018-11-11;4.29;6;88
29239394;Direct access to downtown from this private room!;209771625;Mike;0;Brighton;42.35269859;-71.14608663;Private room;48;1;6;2018-11-15;6;8;167
29242347;[i] Near Boston, Whole house with 2 bathrooms;68367007;Euphy;0;East Boston;42.38907973;-71.00522544;Entire home/apt;350;1;0;0;0;9;90
29244489;Luxury Apt in Somerville;31247464;Dylan;0;Charlestown;42.39364508;-71.0777984;Entire home/apt;129;1;0;0;0;1;106
29253248;Beautiful 3 bedroom 2 bathroom - Sleeps 7/8;887148;Dawn;0;Dorchester;42.31232802;-71.04945384;Entire home/apt;495;2;1;2018-10-26;1;6;365
29254518;Cozy 2 bedroom apartment in the city center;220402261;Natali;0;East Boston;42.38034003;-71.02861242;Entire home/apt;149;1;2;2018-11-03;2;2;178
29256374;Comfortable stay;149153170;James;0;Hyde Park;42.26669106;-71.12171847;Entire home/apt;150;3;0;0;0;1;179
29256380;Spacious apartment in the city;220402261;Natali;0;East Boston;42.3803851;-71.02690733;Entire home/apt;99;1;3;2018-10-25;3;2;175
29256695;Artistic charm in hip J.P.;220420185;Andrea;0;Jamaica Plain;42.32072313;-71.106678;Entire home/apt;75;2;1;2018-11-11;1;1;84
29257312;Apartment;88399938;Janu;0;Dorchester;42.31886413;-71.04337184;Shared room;50;1;1;2018-11-03;1;1;77
29261726;Beautiful private place#2 4 min fr T, 5 mt airport;169902109;Endang;0;East Boston;42.37517574;-71.03863744;Private room;95;1;5;2018-11-15;4.69;2;257
29276759;Life in The Hub;218491837;Harold;0;Dorchester;42.31962406;-71.05080073;Entire home/apt;196;1;0;0;0;2;172
29276776;life in the hub;218491837;Harold;0;Dorchester;42.31913668;-71.05075118;Entire home/apt;150;3;4;2018-11-11;4;2;89
29279162;Charming Private Bedroom in Beacon Hill;60611808;Aaron;0;Beacon Hill;42.36105987;-71.06888974;Private room;160;2;2;2018-11-11;2;1;63
